data_name,data_link,data_source,data_source_link,data_description,dataset_date_sourced,data_file
"Africa Climate Data
Updated August 7, 2024 | Created August 7, 2024
OpenUp",https://open.africa/dataset/africa-climate-data,OpenUp,https://open.africa/organization/openup?sort=metadata_modified+desc,This dataset has no description,"Updated August 7, 2024 | Created August 7, 2024",https://open.africa/dataset/africa-climate-data
"NATIONAL HOUSEHOLD BUDGET SURVEY 2000-2001
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/national-household-budget-survey-2000-2001,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"The HBS collected information on a range of individual and household characteristics. These included; *household members, education,economic activities, and health status...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/national-household-budget-survey-2000-2001
"Number of ICBAE Facilitators By Region
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-ya-wawezeshaji-wa-icbae-kimkoa,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set provides the number of facilitators for ICBAE in all Regions,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-ya-wawezeshaji-wa-icbae-kimkoa
"Consolidated Primary School Data for various Education indicators
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/takwimu-za-shule-za-msingi-zilizounganishwa-kwa-madarasa-na-jinsia,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"This dataset comprise number of pupils enroled in primary schools and examination data for the Primary School Leaving Examination Data and other indicators such enrolments, PTR/...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/takwimu-za-shule-za-msingi-zilizounganishwa-kwa-madarasa-na-jinsia
"Access to ACTs, messages about malaria prevention and treatment, and visits f...
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/acces-to-acts,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,The National Malaria Control Programme (NMCP) communication strategy outlines the importance of messages about malaria prevention and malaria treatment. The former includes...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acces-to-acts
"List of HIV Care and Treatment Centre(CTC)
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/list-of-hiv-care-and-treatment-centre-ctc-by-district,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set shows the list of facilities providing Care and treatment to persons living with HIV,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/list-of-hiv-care-and-treatment-centre-ctc-by-district
"Number of Teachers in Primary School by School
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-ya-walimu-kwa-kila-shule-ya-msingi,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"This data sets describes primary schools by ownership, the number of teachers in each school distributed across various regions,councils and wards.","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-ya-walimu-kwa-kila-shule-ya-msingi
"The Tanzania Tourism Sector Survey, 2013
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/utafiti-wa-sekta-ya-utalii-tanzania-2013,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"The main objective of the survey is to provide reliable information about visitors to Tanzania including their number, length of stay, expenditure, travel arrangement and their...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/utafiti-wa-sekta-ya-utalii-tanzania-2013
"List of Registered Secondary Schools
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/orodha-ya-shule-za-sekondari-2016,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,List of government and non-government secondary schools in Tanzania Mainland by location and ownership.,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/orodha-ya-shule-za-sekondari-2016
"Number of Graduates from Vocational Training Centres and Folk Development Col...
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-ya-wahitimu-katika-vyuo-vya-ufundi-stadi-na-vyuo-vya-maendeleo-ya-wananchi,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,The following statistics indicates number of graduates from Vocational Training Centres and Folk Development Colleges Tanzania Mainland. Statistics provided shows number of...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-ya-wahitimu-katika-vyuo-vya-ufundi-stadi-na-vyuo-vya-maendeleo-ya-wananchi
"Dams in Pangani River Water Basin
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/dams-in-pangani-river-basin,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This dataset shows dams that were constructed in Pangani River Basin,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/dams-in-pangani-river-basin
"Children's living arrangements and orphanhood
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/maisha-ya-watoto-wenye-wazazi-na-yatima,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"Percent distribution of de jure children under age 18 by living arrangements and survival status of parents, the percentage of children not living with a biological parent, and...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/maisha-ya-watoto-wenye-wazazi-na-yatima
"Number of primary Schools by District
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-ya-shule-za-msingi-kimkoa,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set shows the number of registered primary schools with the disaggregation by region and ownership.,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-ya-shule-za-msingi-kimkoa
"Number of Text Book in Secondary School
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/number-of-text-book-in-secondary-school-by-region,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"This dataset shows number of Textbook by type of subject and level in secondary school,the data is presented.","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/number-of-text-book-in-secondary-school-by-region
"Enrolment of Trainees with special needs by Trade
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/udahiri-wa-wanachuo-wenye-mahitaji-maalumu-kwa-fani-2012,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"Udahili wa wanachuo wenye mahitaji maalumu kwa fani na jinsia mwaka 2012, Tanzania bara","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/udahiri-wa-wanachuo-wenye-mahitaji-maalumu-kwa-fani-2012
"2012 Census results in Brief
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/2012-census-results-in-brief2,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,2012 Census results in Brief,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/2012-census-results-in-brief2
"Number of Textbooks in Government Secondary Schools by grade and subjects
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/number-of-textbooks-in-government-secondary-schools-by-grade-and-subjects-2018,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,Number of Textbooks in Government Secondary Schools by grade and subjects,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/number-of-textbooks-in-government-secondary-schools-by-grade-and-subjects-2018
"The total number of classrooms in primary schools
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-ya-madarasa-kitika-shule,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set shows the number of classrooms in primary schools distributed across various regions and district for 2014 and 2016,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-ya-madarasa-kitika-shule
"HIV prevalence
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/hiv-prevalence-by-age-and-sex,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"Much of the information on national HIV prevalence in Tanzania derives from surveillance of HIV in special populations, such as women attending antenatal clinics and blood...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/hiv-prevalence-by-age-and-sex
"Educational attainment of the female household population:
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/hali-ya-kimasomo-kwa-wanawake-katika-ngazi-ya-kaya,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,"Percent distribution of the de facto female household population age 6 and over by highest level of schooling attended or completed and median years completed, according to...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/hali-ya-kimasomo-kwa-wanawake-katika-ngazi-ya-kaya
"Number and percentage of family planning (FP) clients
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/idadi-na-asilimia-ya-wateja-wa-huduma-ya-uzazi-wa-mpango-kwa-mikoa,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set shows the number of new and continuous family planning clients. Also shows family planning clients rate,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/idadi-na-asilimia-ya-wateja-wa-huduma-ya-uzazi-wa-mpango-kwa-mikoa
